Business,Category,Lifeline,Latitude,Longitude,Zipcode
120 MBTA Bus,buses,6,42.3816563934088,-71.020849943161,02128
MBTA Wollaston Station,publictransport,6,42.2665465791122,-71.0203255712986,02170
Qantas,airlines,6,42.369822335308,-71.0195422597412,02128
Butler M Line MBTA Station,metrostations,6,42.272356,-71.062588,02124
Yellow Taxi,taxis,6,42.408604,-71.013703,02151
Premier Logan Taxi,taxis,6,42.4191055297852,-71.0039749145508,02151
OnCabs Boston,airport_shuttles,6,42.344246,-71.076946,02116
WestJet,airlines,6,42.3644716689138,-71.021666569281,02128
Boston Taxi & Limousine Service,limos,6,42.3520393,-71.0725937,02116
Cambridge Taxi Cab,taxis,6,42.3610992,-71.115097,02138
Kent Street - Green Line MBTA,metrostations,6,42.34413839833,-71.1141486429222,02446
MBTA Bus Route 68,publictransport,6,42.3623466491699,-71.1024627685547,02139
Keolis,trains,6,42.3545002,-71.0515934,02210
Logan Airport Express,airport_shuttles,6,42.3803291,-71.0253906,02128
Eastern Bus Company,publictransport,6,42.3776066,-71.0858809,02143
Packards Corner MBTA,metrostations,6,42.3517627145328,-71.1251893277863,02215
London Taxi of Norwood,taxis,6,42.1933,-71.20168,02062
Boston University East MBTA - Green Line B,metrostations,6,42.34958,-71.10364,02215
Blandford St MBTA,publictransport,6,42.3492949,-71.100254,02215
Boston University Central MBTA - Green Line,metrostations,6,42.3500260613752,-71.1066305190491,02215
Brigham Circle,metrostations,6,42.334723365908,-71.1033958550171,02120
Longwood Medical Area MBTA - E Line,metrostations,6,42.33583,-71.10035,02115
Boston University West MBTA - Green Line,metrostations,6,42.35079,-71.1138,02446
Winthrop Ferry,publictransport,6,42.3674098402262,-70.9708716720343,02152
Medford City Taxi,taxis,6,42.4087015707094,-71.09286117221,02155
M & M Livery Service,taxis,6,42.2440927,-71.150229,02026
Riverway MBTA Station - Green Line,metrostations,6,42.3315651853523,-71.1117533625656,02115
Harvard Avenue MBTA Station - Green Line,metrostations,6,42.3504230211185,-71.1310473521149,02134
Aeromexico,airlines,6,42.369822335308,-71.0196173615936,02128
Boutique Air,airlines,6,42.3755187988281,-71.036750793457,02128
Square Cab Company of Chelsea,taxis,6,42.3988,-71.03108,02150
Virgin Atlantic Airways,airlines,6,42.3618017,-71.0252615,02128
Washington Street MBTA Station - Green Line,metrostations,6,42.34296,-71.14818,02135
MBTA Bus Route 79,publictransport,6,42.3515962921752,-71.0686557094109,02476
Mbta Mission Park Stop,publictransport,6,42.3332847654819,-71.1092052608728,02115
MBTA Bus Route 90,publictransport,6,42.38274,-71.10055,02143
Suffolk Downs MBTA - Blue Line,metrostations,6,42.3902444971524,-70.9967947534424,02128
City Black Cars,airport_shuttles,6,42.419036,-71.111889,02155
MBTA Bus Route 350,publictransport,6,42.3668,-71.10602,
Ventura Taxi,taxis,6,42.3916245,-71.0356445,02150
Boston Airport Express,taxis,6,42.3575793,-71.05277,02110
Marathon Cab,taxis,6,42.3370413,-71.2092214,02459
Knight's Airport Limo Service,limos,6,42.2508685,-71.7084335,01545
Green Cab Company,taxis,6,42.39038,-71.08613,02145
MBTA Bus Route 109,publictransport,6,42.4301414489746,-71.0717849731445,02148
Vamoose Bus,publictransport,6,42.3723229765892,-71.1221261322498,02238
Patriot Taxi,taxis,6,42.415907500448,-71.00778,02151
TRUSTED RIDE TAXI and LIMO,taxis,6,42.3742591,-71.2373056,02453
Saugus Center Taxi,taxis,6,42.4585235165391,-71.0244870185852,01906
Royal Air Maroc,airlines,6,42.36342,-71.0257,02128
Yellow Cab Quincy,taxis,6,42.2859992980957,-71.0263748168945,02171
Copa Airlines,airlines,6,42.369822335308,-71.0195959039215,02128
All Area Taxi,taxis,6,42.358116,-71.07026,02114
Green Line- C,publictransport,6,42.3261909484863,-71.1333541870117,02445
Gainsborough Cab Stand,publictransport,6,42.34142,-71.08646,02115
Long's Taxi & Airport Transportation,taxis,6,41.65892,-70.20273,02664
Fenwood Road MBTA - E Line,metrostations,6,42.33379,-71.10558,02115
Griggs Street MBTA - Green Line,metrostations,6,42.3486671445317,-71.1346096669342,02134
Allston Street MBTA Station - Green Line,metrostations,6,42.34833,-71.13779,02134
Cleveland Cab Co,taxis,6,42.3426603,-71.0991875,02215
LATAM Airlines,airlines,6,42.36342,-71.0257,02128
Warren Street MBTA Station - Green Line,metrostations,6,42.3486,-71.14017,02135
Sutherland Road MBTA Station - Green Line,busstations,6,42.34134,-71.14677,02135
Lucky 7 Taxi,taxis,6,42.4223799,-71.008008,02128
Back of the Hill - MBTA Green Line,metrostations,6,42.329572,-71.110969,02130
LEVEL,airlines,6,42.36342,-71.0257,02128
South Street - Green Line MBTA,metrostations,6,42.339598,-71.157681,02135
AMX CAR Service,taxis,6,42.2486,-71.15509,02026
Chiswick Road MBTA Station - Green Line,metrostations,6,42.3406150265353,-71.1509624042297,02135
Lexington Black Car,limos,6,42.45226,-71.2238,02420
City Cab,taxis,6,42.4015838652849,-71.0048693418503,02151
Mbta,publictransport,6,42.351963,-71.1638412,02135
MBTA Station - Brookline Hills,metrostations,6,42.3312906285694,-71.1265095338684,02445
Paul Revere Transportation,publictransport,6,42.3905754089355,-71.0233993530273,02150
Winthrop Taxi & Limo,taxis,6,42.372989654541,-70.9773330688477,02152
Quincy Cab,taxis,6,42.2495,-71.00249,02169
Newton Taxi Company,taxis,6,42.35255,-71.18628,02458
Silver Airways,airlines,6,42.36342,-71.0257,02128
MBTA Bus Route 194,publictransport,6,42.401054,-71.135934,02144
Beachmont MBTA Blue Line,metrostations,6,42.3976999,-70.9920352,02151
MBTA Bus Route 101,publictransport,6,42.419874610862,-71.1086711883545,
Bentley Taxi of Waltham,taxis,6,42.383177,-71.264686,02451
Milton M Line MBTA Station,metrostations,6,42.2706821,-71.068172,02186
Beaconsfield MBTA Station - Green Line,metrostations,6,42.335888,-71.14024,02445
Milton Cab,taxis,6,42.2495321,-71.0661653,02186
Town Taxi,taxis,6,42.33405,-71.120597,02445
MBTA Bus Route 51,publictransport,6,42.343106,-71.153531,02135
U. S. Airport Transportation,taxis,6,43.0139999,-71.4514236,03104
Fisherman Taxi,taxis,6,42.6148063,-70.7000433,01930
Belmont Taxi Company,taxis,6,42.3958435058594,-71.1796875,02478
MBTA Station,metrostations,6,42.332797,-71.116666,02445
Cambridge Cab,taxis,6,42.3814239501953,-71.0905151367188,02143
H & M Transportation,taxis,6,42.3133392,-71.1004791,02130
Julies Livery,taxis,6,42.372631072998,-71.0156402587891,02128
Avianca,airlines,6,42.3633413,-71.0254363,02128
Cambridge Union Taxi,taxis,6,42.39792,-71.13212,02140
American Taxi,taxis,6,42.3800354003906,-71.1347045898438,02138
Medford Taxi,taxis,6,42.4010811,-71.1128006,02155
Logan Airport Cabs,taxis,6,42.3484268188477,-71.1547470092773,02135
New England Taxi Cambridge,taxis,6,42.37314,-71.08157,02238
Shore Taxi,taxis,6,42.2423897,-70.9808733,02169
White Cab,taxis,6,42.2479463,-71.1730524,02026
Everett Taxi,taxis,6,42.4269,-71.06068,02148
Independent Cab Company,taxis,6,42.3988,-71.03108,02150
Atlantic Car Service Taxi,taxis,6,42.3225708,-71.1017532,02130
Service Taxi,taxis,6,42.3888675123453,-71.040618494153,02150
USA Taxi Assoc,taxis,6,42.34521,-71.06179,02118
Central Avenue M Line MBTA Station,metrostations,6,42.26318,-71.0791799,02186
Airport Cab of Arlington,taxis,6,42.40975,-71.13288,02474
Summit Avenue - Green Line MBTA,metrostations,6,42.341008,-71.12576,02446
Capen Street M Line MBTA Station,metrostations,6,42.2675711183783,-71.0872154291138,02186
A & A Metro Transportation,limos,6,41.961617,-70.971643,02324
Medford Taxi MA,taxis,6,42.401339,-71.0974976,02155
Bayside Coach,airport_shuttles,6,42.281,-70.87218,02045
Brandon Hall MBTA Station - Green Line,metrostations,6,42.3399463410698,-71.1283250236876,02446
Riverside Car Service,taxis,6,42.3083496,-71.084877,02121
Fairbanks Street MBTA Station - Green Line,metrostations,6,42.33949,-71.1313,02446
Taxi Time,taxis,6,42.4325942993164,-71.0600967407227,02148
A Plus Taxi Service,airport_shuttles,6,42.19211,-71.20148,02062
Englewood Avenue MBTA - Green Line,metrostations,6,42.3382150002825,-71.139445000223,02445
MBTA Bus Route 430,publictransport,6,42.4301414489746,-71.0717849731445,02148
Dean Road - Green Line,metrostations,6,42.3382150002825,-71.139445000223,02445
Tappan Street MBTA Station - Green Line,metrostations,6,42.33837,-71.13876,02445
Tufts Taxi Service,taxis,6,42.40077,-71.11196,02144
Medford Cab,taxis,6,42.415247708559,-71.1106261610985,02155
Crystal Transport,publictransport,6,42.2549514770508,-71.125617980957,02136
Forest Hills Independent Taxi Service,taxis,6,42.2873358428478,-71.1270848661661,02131
Medford Cab,taxis,6,42.4013071547995,-71.0976048883606,02155
Waltham Taxi,taxis,6,42.3699774,-71.2365677,02453
Marina Bay Taxi,taxis,6,42.265811,-71.0111463,02169
MBTA,publictransport,6,42.4047355651855,-70.994140625,02151
iTaxi Cambridge,taxis,6,42.3623466491699,-71.1024627685547,02139
Massachusetts Bay Transportation Authority,publictransport,6,42.3416052002029,-71.1462036520243,02135
Haverhill Taxi,taxis,6,42.7798261,-71.0787956,01830
Blue Taxi,taxis,6,42.39278,-71.02358,02150
Lowell Cab,taxis,6,42.633812,-71.297748,01852
Valley Road M Line MBTA Station,metrostations,6,42.268335958566,-71.0813380048462,02186
Somerville Taxi,taxis,6,42.38142,-71.09052,02143
Boston Metro Shuttle,airport_shuttles,6,42.2943382263184,-71.1175308227539,02130
Belmont Cab Service,taxis,6,42.39707,-71.17834,02478
Somerville Cab of Cambridge,taxis,6,42.4007034301758,-71.1220703125,02144
Arlington Cab Company,taxis,6,42.4204254150391,-71.1566619873047,02474
Aaa Peravia Transportation,taxis,6,42.31978,-71.0986,02119
Minivan Taxi Logan Airport,airport_shuttles,6,42.393056,-71.139985,02140
McGrath's Taxi Serv,taxis,6,42.2519014,-70.9970338,02169
City Taxi,taxis,6,42.4117755889893,-71.0187819600105,02151
Melrose Taxi,taxis,6,42.4565062,-71.0586461,02176
Winchester Center,publictransport,6,42.4512295,-71.1376202,01890
Leg Car Services,taxis,6,42.42907,-71.062871,02148
Junior's Taxi,taxis,6,42.04934,-70.1887,02657
Pride Taxi Service Inc,taxis,6,42.0569877624512,-70.1855316162109,02657
MBTA Bus Rte 136,publictransport,6,42.45309,-71.06647,02176
Family Taxi Service,taxis,6,42.19211,-71.20148,02062
Vocell Bus Company,publictransport,6,42.4135780334473,-71.0746841430664,02148
Arlington Cabs,taxis,6,42.3991718,-71.1240559,02144
Newton Taxi,taxis,6,42.3144989013672,-71.1922302246094,02459
Quincy Taxi,taxis,6,42.2423897,-70.9808733,02169
Boston Airport Taxi Cab Service,limos,6,42.4101915,-71.0910015,02155
Stoneham Taxi,taxis,6,42.44318,-71.03455,02148
Cambridge Taxi,taxis,6,42.3966312,-71.1298383,02140
Garcia's Taxi,taxis,6,42.456776,-70.956343,01905
Parkway Taxi,taxis,6,42.2873358428478,-71.1270848661661,02131
Gold Chip Taxi,taxis,6,42.4115982,-71.011673,02151
West Medford Cab Cellular,taxis,6,42.422339,-71.0905856,02155
Airport Taxi-Arlington,taxis,6,42.4244915,-71.1833301,02474
Morse Taxi,taxis,6,42.395896,-71.17619,02478
Milton White Cab,taxis,6,42.2390670776367,-71.0840606689453,02186
Everett Taxi,taxis,6,42.4305229187012,-71.0575561523438,02148
Red Cab - Worcester,taxis,6,42.282092,-71.799726,01605
Revere Airport  Taxi & Transportation,taxis,6,42.40474,-70.99439,02151
Bill's Transportation Services,taxis,6,41.8532791137695,-71.4753799438477,02911
Black & White Taxi,airport_shuttles,6,42.05024,-70.18985,02657
AFS Airport Taxi,taxis,6,42.4698219299316,-70.9633026123047,01905
Belmont Cab Service,taxis,6,42.4204254150391,-71.1566619873047,02474
Wellesley Taxi and Limo,limos,6,42.3014336,-71.2871704,02482
Liberty Cab Company,taxis,6,42.2022338,-71.0023521,02184
Natick Airport Taxi and Car Services,taxis,6,42.284,-71.34617,01760
Taxi Time,taxis,6,42.45717,-71.06405,02176
Lexington Airport Taxi Cab,taxis,6,42.4352793,-71.2347513,02421
Vsp Transportation,publictransport,6,42.4623832702637,-71.0097579956055,01906
Toms Taxi,taxis,6,42.456776,-70.956345,01901
Portsmouth Taxi,taxis,6,43.0399354,-70.7765737,03801
C J Livery,limos,6,42.399052,-71.591305,01749
UMIB Limousine,airport_shuttles,6,42.5050354003906,-71.070671081543,01880
Burlington Airport Taxi Cab,airport_shuttles,6,42.4857978820801,-71.2197952270508,01803
Airport Express Direct,airport_shuttles,6,41.732578,-70.956139,02745
Latinos Transportation,taxis,6,42.98607,-71.44613,03103
Barnstable Taxi and Livery,taxis,6,41.66953,-70.18828,02664
Flood Fire Pro,damagerestoration,7,42.0581378,-71.3925964,02038
